loan_amnt,term,verification_status,gradeencoding,emplen,purpose,home_ownership,loan_status
25000.0,36,Verified,5.5,9,debt_consolidation,MORTGAGE,Fully Paid
21000.0,60,Source Verified,2.6,5,debt_consolidation,RENT,Fully Paid
17625.0,60,Not Verified,1.2999999999999998,0,credit_card,RENT,Fully Paid
8000.0,60,Not Verified,5.6,4,small_business,RENT,Fully Paid
10000.0,36,Not Verified,6.3,0,debt_consolidation,MORTGAGE,Fully Paid
5300.0,36,Source Verified,6.2,1,car,RENT,Fully Paid
2500.0,36,Source Verified,5.4,2,debt_consolidation,RENT,Fully Paid
1000.0,36,Source Verified,4.6,12,vacation,RENT,Fully Paid
35000.0,60,Verified,5.4,2,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Verified,3.3,12,credit_card,RENT,Fully Paid
20000.0,36,Source Verified,5.2,12,debt_consolidation,MORTGAGE,Fully Paid
5000.0,36,Verified,3.6,2,debt_consolidation,RENT,Fully Paid
10000.0,36,Source Verified,6.2,12,debt_consolidation,RENT,Fully Paid
12000.0,36,Not Verified,6.6,12,debt_consolidation,MORTGAGE,Fully Paid
7200.0,60,Not Verified,4.3,1,major_purchase,RENT,Fully Paid
14000.0,36,Not Verified,5.3,12,home_improvement,MORTGAGE,Fully Paid
6000.0,36,Not Verified,6.2,8,major_purchase,RENT,Fully Paid
30000.0,60,Verified,4.6,1,debt_consolidation,MORTGAGE,Fully Paid
14400.0,60,Source Verified,1.6,12,medical,MORTGAGE,Fully Paid
20000.0,60,Verified,4.6,2,debt_consolidation,RENT,Charged Off
10000.0,60,Source Verified,4.2,7,home_improvement,MORTGAGE,Charged Off
4500.0,36,Not Verified,6.4,3,home_improvement,MORTGAGE,Fully Paid
25000.0,60,Verified,1.5,4,credit_card,RENT,Fully Paid
30000.0,36,Verified,3.6,12,credit_card,RENT,Fully Paid
7050.0,36,Verified,6.4,4,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Source Verified,5.3,5,credit_card,MORTGAGE,Fully Paid
18000.0,60,Verified,2.2,2,home_improvement,MORTGAGE,Fully Paid
24375.0,36,Verified,5.4,2,credit_card,OWN,Fully Paid
4300.0,36,Source Verified,5.6,1,debt_consolidation,RENT,Fully Paid
7200.0,36,Not Verified,6.3,1,debt_consolidation,RENT,Fully Paid
8400.0,36,Not Verified,6.2,9,debt_consolidation,MORTGAGE,Fully Paid
6000.0,60,Not Verified,4.5,2,car,RENT,Fully Paid
16700.0,60,Not Verified,3.3,4,debt_consolidation,RENT,Charged Off
1325.0,36,Source Verified,5.5,0,moving,RENT,Charged Off
10800.0,36,Not Verified,6.6,1,credit_card,RENT,Fully Paid
18000.0,60,Verified,4.5,5,debt_consolidation,RENT,Fully Paid
5000.0,60,Verified,6.3,7,car,MORTGAGE,Charged Off
3500.0,60,Source Verified,2.5,0,car,RENT,Fully Paid
6000.0,36,Not Verified,5.2,4,credit_card,RENT,Fully Paid
16000.0,60,Verified,2.2,4,home_improvement,MORTGAGE,Fully Paid
35000.0,60,Verified,2.2,12,credit_card,MORTGAGE,Fully Paid
8875.0,36,Not Verified,5.4,2,debt_consolidation,RENT,Fully Paid
4000.0,36,Source Verified,5.5,1,debt_consolidation,RENT,Fully Paid
8000.0,60,Source Verified,4.6,12,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,Not Verified,5.2,2,home_improvement,MORTGAGE,Fully Paid
7000.0,60,Source Verified,5.4,12,debt_consolidation,MORTGAGE,Fully Paid
4500.0,36,Source Verified,3.3,1,moving,RENT,Charged Off
23000.0,60,Verified,1.2,4,credit_card,RENT,Charged Off
8400.0,36,Verified,5.6,9,home_improvement,MORTGAGE,Fully Paid
25000.0,60,Verified,3.5,12,debt_consolidation,RENT,Fully Paid
22250.0,60,Verified,2.5,8,debt_consolidation,MORTGAGE,Charged Off
25000.0,60,Verified,0.49999999999999994,0,credit_card,RENT,Fully Paid
15000.0,60,Not Verified,3.3,3,debt_consolidation,RENT,Charged Off
3300.0,36,Verified,3.3,4,credit_card,RENT,Fully Paid
16000.0,60,Verified,2.2,7,other,OWN,Fully Paid
3000.0,36,Not Verified,5.3,2,other,RENT,Fully Paid
8000.0,36,Source Verified,5.3,12,home_improvement,MORTGAGE,Fully Paid
12000.0,36,Source Verified,5.2,0,home_improvement,MORTGAGE,Fully Paid
8900.0,36,Not Verified,6.3,3,debt_consolidation,RENT,Fully Paid
15000.0,36,Verified,5.2,12,credit_card,MORTGAGE,Fully Paid
20000.0,60,Verified,1.2999999999999998,9,debt_consolidation,MORTGAGE,Fully Paid
5600.0,36,Verified,5.3,0,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,Source Verified,6.6,12,major_purchase,MORTGAGE,Fully Paid
8000.0,60,Verified,3.5,4,debt_consolidation,RENT,Fully Paid
4000.0,36,Source Verified,2.5,4,vacation,MORTGAGE,Fully Paid
8000.0,36,Not Verified,5.5,5,house,RENT,Fully Paid
5000.0,36,Source Verified,2.3,1,major_purchase,RENT,Fully Paid
9750.0,36,Not Verified,5.5,0,credit_card,MORTGAGE,Fully Paid
2400.0,60,Source Verified,2.6,0,other,RENT,Charged Off
9750.0,36,Not Verified,3.6,1,debt_consolidation,RENT,Charged Off
11000.0,60,Source Verified,4.6,4,debt_consolidation,OWN,Fully Paid
11000.0,36,Verified,4.5,0,other,MORTGAGE,Fully Paid
10675.0,60,Not Verified,5.4,6,debt_consolidation,MORTGAGE,Fully Paid
21000.0,60,Verified,0.29999999999999993,12,moving,MORTGAGE,Fully Paid
15000.0,60,Source Verified,3.5,3,debt_consolidation,MORTGAGE,Fully Paid
25000.0,60,Verified,1.2999999999999998,12,debt_consolidation,MORTGAGE,Charged Off
12000.0,36,Verified,6.5,12,debt_consolidation,RENT,Fully Paid
10800.0,60,Verified,3.2,3,major_purchase,RENT,Fully Paid
5000.0,36,Not Verified,5.5,12,vacation,RENT,Fully Paid
5600.0,36,Verified,5.4,3,debt_consolidation,RENT,Fully Paid
35000.0,60,Verified,2.4,12,debt_consolidation,MORTGAGE,Fully Paid
2400.0,60,Not Verified,6.3,12,small_business,MORTGAGE,Fully Paid
5125.0,60,Not Verified,5.3,9,other,RENT,Charged Off
24500.0,60,Verified,5.3,12,major_purchase,RENT,Fully Paid
8000.0,36,Not Verified,5.5,2,debt_consolidation,RENT,Fully Paid
11500.0,36,Verified,5.2,3,debt_consolidation,RENT,Fully Paid
21600.0,60,Verified,4.6,12,major_purchase,MORTGAGE,Fully Paid
9950.0,36,Not Verified,4.6,12,debt_consolidation,RENT,Charged Off
3500.0,60,Source Verified,4.6,4,other,MORTGAGE,Fully Paid
15000.0,60,Verified,4.6,7,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,5.3,3,debt_consolidation,RENT,Fully Paid
5600.0,36,Source Verified,5.2,3,major_purchase,RENT,Fully Paid
12000.0,60,Not Verified,6.2,0,small_business,OWN,Charged Off
28100.0,60,Verified,5.2,5,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Verified,0.6,3,moving,RENT,Fully Paid
20000.0,36,Not Verified,3.6,12,debt_consolidation,MORTGAGE,Fully Paid
20000.0,60,Verified,5.2,3,debt_consolidation,RENT,Fully Paid
35000.0,60,Source Verified,3.5,0,home_improvement,MORTGAGE,Charged Off
16000.0,60,Not Verified,5.2,7,debt_consolidation,MORTGAGE,Fully Paid
35000.0,60,Verified,2.5,8,debt_consolidation,MORTGAGE,Charged Off
17000.0,36,Verified,3.2,4,debt_consolidation,MORTGAGE,Fully Paid
6250.0,60,Verified,5.4,2,wedding,RENT,Fully Paid
3000.0,36,Not Verified,6.6,1,medical,RENT,Fully Paid
6000.0,36,Source Verified,4.5,0,debt_consolidation,RENT,Fully Paid
24925.0,60,Verified,4.4,2,small_business,RENT,Fully Paid
12000.0,60,Source Verified,5.2,9,car,RENT,Fully Paid
10000.0,60,Not Verified,5.4,12,other,MORTGAGE,Fully Paid
18000.0,60,Not Verified,2.5,2,credit_card,RENT,Fully Paid
4800.0,36,Not Verified,5.3,3,credit_card,MORTGAGE,Fully Paid
8000.0,60,Source Verified,3.4,6,debt_consolidation,RENT,Fully Paid
14000.0,36,Source Verified,6.4,0,debt_consolidation,RENT,Fully Paid
20000.0,60,Verified,5.4,2,debt_consolidation,RENT,Fully Paid
6000.0,36,Verified,5.4,12,debt_consolidation,RENT,Fully Paid
6000.0,60,Not Verified,4.5,3,car,MORTGAGE,Fully Paid
1000.0,36,Not Verified,6.3,0,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,4.2,3,other,RENT,Fully Paid
9800.0,60,Verified,4.5,7,debt_consolidation,MORTGAGE,Fully Paid
3600.0,36,Not Verified,6.4,4,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Verified,6.5,5,home_improvement,MORTGAGE,Fully Paid
1800.0,36,Not Verified,4.3,1,moving,RENT,Fully Paid
7000.0,36,Not Verified,6.4,4,credit_card,MORTGAGE,Fully Paid
8600.0,36,Source Verified,3.2,2,debt_consolidation,RENT,Fully Paid
7000.0,36,Not Verified,4.6,12,home_improvement,RENT,Fully Paid
7000.0,36,Source Verified,4.5,12,other,MORTGAGE,Fully Paid
2400.0,36,Not Verified,4.5,1,major_purchase,RENT,Charged Off
5000.0,36,Source Verified,5.5,12,home_improvement,MORTGAGE,Fully Paid
12000.0,60,Source Verified,5.5,4,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,Source Verified,3.5,8,home_improvement,MORTGAGE,Fully Paid
11200.0,60,Source Verified,2.2,5,debt_consolidation,RENT,Fully Paid
15000.0,60,Source Verified,4.6,3,other,RENT,Fully Paid
25000.0,60,Verified,2.5,12,debt_consolidation,RENT,Charged Off
10000.0,36,Verified,4.5,6,home_improvement,MORTGAGE,Fully Paid
8000.0,60,Not Verified,3.2,7,debt_consolidation,RENT,Fully Paid
6850.0,36,Source Verified,5.4,6,debt_consolidation,RENT,Fully Paid
27000.0,60,Verified,5.4,12,other,MORTGAGE,Fully Paid
15000.0,60,Source Verified,3.2,9,debt_consolidation,OWN,Fully Paid
5000.0,36,Source Verified,1.6,2,debt_consolidation,RENT,Fully Paid
10000.0,60,Verified,2.2,12,debt_consolidation,MORTGAGE,Charged Off
20000.0,60,Source Verified,4.3,12,home_improvement,MORTGAGE,Fully Paid
22000.0,60,Source Verified,4.6,5,debt_consolidation,MORTGAGE,Charged Off
1000.0,36,Not Verified,6.6,1,other,RENT,Fully Paid
15000.0,36,Verified,5.4,5,home_improvement,MORTGAGE,Fully Paid
6800.0,60,Verified,5.4,12,car,MORTGAGE,Fully Paid
8600.0,36,Source Verified,6.2,0,credit_card,RENT,Fully Paid
10600.0,36,Not Verified,3.5,2,debt_consolidation,RENT,Fully Paid
3000.0,36,Source Verified,5.2,6,vacation,RENT,Charged Off
5000.0,36,Source Verified,6.2,6,other,MORTGAGE,Fully Paid
2800.0,36,Verified,6.5,0,credit_card,RENT,Fully Paid
9600.0,36,Not Verified,4.5,6,debt_consolidation,MORTGAGE,Fully Paid
4800.0,36,Source Verified,3.6,5,debt_consolidation,RENT,Fully Paid
1200.0,60,Not Verified,2.6,2,other,RENT,Charged Off
15000.0,36,Not Verified,4.5,12,debt_consolidation,RENT,Fully Paid
20000.0,36,Verified,5.3,12,debt_consolidation,RENT,Fully Paid
7200.0,60,Not Verified,3.4,4,home_improvement,OWN,Fully Paid
5200.0,36,Not Verified,5.6,4,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,Verified,3.5,2,small_business,MORTGAGE,Charged Off
35000.0,60,Verified,3.2,5,debt_consolidation,MORTGAGE,Charged Off
15000.0,36,Source Verified,5.3,1,other,RENT,Fully Paid
19600.0,60,Source Verified,4.6,12,debt_consolidation,MORTGAGE,Fully Paid
2800.0,60,Source Verified,5.3,5,car,MORTGAGE,Fully Paid
4000.0,36,Source Verified,3.3,6,other,RENT,Fully Paid
20000.0,60,Verified,5.2,3,wedding,RENT,Fully Paid
9400.0,60,Source Verified,6.2,3,debt_consolidation,RENT,Fully Paid
4800.0,60,Not Verified,6.3,1,home_improvement,MORTGAGE,Fully Paid
14000.0,60,Source Verified,2.2,9,home_improvement,MORTGAGE,Fully Paid
30000.0,60,Source Verified,2.6,2,debt_consolidation,MORTGAGE,Charged Off
11200.0,60,Source Verified,5.4,4,debt_consolidation,MORTGAGE,Charged Off
8000.0,60,Source Verified,5.3,12,debt_consolidation,RENT,Fully Paid
4000.0,36,Source Verified,6.6,12,house,RENT,Fully Paid
6000.0,36,Source Verified,4.6,1,debt_consolidation,RENT,Fully Paid
20000.0,60,Verified,2.6,6,debt_consolidation,MORTGAGE,Fully Paid
5775.0,36,Source Verified,3.5,4,major_purchase,RENT,Fully Paid
20000.0,36,Verified,4.3,7,debt_consolidation,RENT,Fully Paid
12000.0,60,Not Verified,4.5,8,small_business,MORTGAGE,Fully Paid
14000.0,36,Source Verified,6.3,12,debt_consolidation,OWN,Fully Paid
6000.0,60,Verified,2.5,6,major_purchase,RENT,Fully Paid
4800.0,36,Source Verified,6.6,1,credit_card,RENT,Fully Paid
4800.0,60,Source Verified,5.3,9,home_improvement,RENT,Fully Paid
10000.0,60,Source Verified,4.4,3,major_purchase,OWN,Fully Paid
9000.0,36,Verified,5.2,2,home_improvement,MORTGAGE,Fully Paid
8000.0,36,Source Verified,6.3,12,moving,RENT,Fully Paid
20000.0,36,Verified,6.2,12,debt_consolidation,RENT,Fully Paid
5000.0,36,Source Verified,6.3,0,debt_consolidation,RENT,Fully Paid
25000.0,60,Verified,3.5,12,small_business,MORTGAGE,Fully Paid
35000.0,60,Source Verified,4.3,2,home_improvement,MORTGAGE,Fully Paid
19500.0,60,Verified,3.3,2,debt_consolidation,RENT,Fully Paid
11900.0,36,Verified,6.2,2,debt_consolidation,RENT,Fully Paid
16000.0,60,Not Verified,5.6,12,other,OWN,Charged Off
5000.0,36,Source Verified,3.4,12,car,MORTGAGE,Fully Paid
29000.0,60,Source Verified,3.4,12,debt_consolidation,OWN,Fully Paid
15000.0,36,Verified,5.2,5,small_business,RENT,Charged Off
1500.0,36,Source Verified,6.3,0,debt_consolidation,RENT,Fully Paid
4800.0,60,Source Verified,5.4,1,car,RENT,Fully Paid
10000.0,36,Source Verified,3.4,2,debt_consolidation,MORTGAGE,Fully Paid
35000.0,36,Verified,5.2,12,major_purchase,MORTGAGE,Fully Paid
7000.0,36,Verified,5.5,0,home_improvement,RENT,Fully Paid
10800.0,36,Source Verified,5.5,1,home_improvement,MORTGAGE,Fully Paid
7100.0,60,Verified,3.2,9,home_improvement,MORTGAGE,Fully Paid
9000.0,36,Verified,4.4,4,major_purchase,OWN,Fully Paid
1500.0,36,Not Verified,4.6,12,home_improvement,MORTGAGE,Charged Off
2500.0,36,Source Verified,5.6,2,other,OWN,Charged Off
12500.0,60,Source Verified,4.6,2,home_improvement,OWN,Fully Paid
10500.0,36,Source Verified,5.3,6,debt_consolidation,RENT,Fully Paid
10000.0,36,Verified,3.6,0,debt_consolidation,RENT,Fully Paid
10000.0,60,Source Verified,4.2,0,debt_consolidation,RENT,Fully Paid
6500.0,36,Source Verified,4.4,9,debt_consolidation,OWN,Fully Paid
12000.0,60,Not Verified,5.5,6,debt_consolidation,RENT,Fully Paid
2150.0,36,Source Verified,5.4,0,debt_consolidation,RENT,Fully Paid
2800.0,36,Not Verified,4.2,5,home_improvement,RENT,Charged Off
30000.0,36,Verified,5.2,8,credit_card,MORTGAGE,Fully Paid
20000.0,60,Verified,0.6,12,debt_consolidation,MORTGAGE,Fully Paid
11000.0,36,Not Verified,6.2,0,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,6.4,8,home_improvement,MORTGAGE,Fully Paid
16000.0,60,Verified,2.3,12,debt_consolidation,RENT,Fully Paid
3600.0,36,Verified,4.2,4,other,RENT,Fully Paid
7000.0,60,Source Verified,4.2,4,home_improvement,RENT,Fully Paid
10000.0,60,Verified,3.4,12,major_purchase,MORTGAGE,Charged Off
6000.0,60,Not Verified,4.6,12,credit_card,MORTGAGE,Fully Paid
10000.0,36,Source Verified,6.2,8,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Source Verified,3.2,12,other,RENT,Fully Paid
5000.0,36,Source Verified,5.6,2,debt_consolidation,RENT,Fully Paid
35000.0,60,Verified,4.6,12,home_improvement,MORTGAGE,Charged Off
5600.0,36,Verified,5.6,4,credit_card,RENT,Fully Paid
8000.0,60,Source Verified,2.4,9,debt_consolidation,RENT,Charged Off
5000.0,36,Source Verified,6.3,3,major_purchase,RENT,Fully Paid
25000.0,60,Source Verified,1.5,0,credit_card,MORTGAGE,Fully Paid
6800.0,36,Verified,6.5,12,car,MORTGAGE,Fully Paid
6000.0,60,Source Verified,4.6,1,credit_card,MORTGAGE,Fully Paid
7000.0,36,Source Verified,5.2,7,car,MORTGAGE,Fully Paid
8000.0,60,Source Verified,3.5,12,debt_consolidation,MORTGAGE,Fully Paid
14000.0,36,Verified,6.4,3,debt_consolidation,RENT,Fully Paid
8200.0,36,Source Verified,6.5,9,credit_card,MORTGAGE,Fully Paid
7000.0,36,Source Verified,6.2,2,major_purchase,RENT,Fully Paid
10000.0,60,Verified,3.5,2,major_purchase,RENT,Fully Paid
2000.0,36,Source Verified,4.3,5,other,RENT,Charged Off
6000.0,36,Not Verified,6.5,1,debt_consolidation,RENT,Charged Off
13250.0,36,Source Verified,5.4,3,debt_consolidation,MORTGAGE,Fully Paid
3075.0,36,Not Verified,5.4,2,debt_consolidation,RENT,Fully Paid
5000.0,36,Verified,5.5,3,debt_consolidation,MORTGAGE,Fully Paid
15000.0,60,Not Verified,4.4,8,debt_consolidation,RENT,Fully Paid
10000.0,36,Source Verified,6.4,12,credit_card,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.4,12,credit_card,RENT,Charged Off
8000.0,36,Verified,6.2,5,debt_consolidation,OWN,Fully Paid
34000.0,60,Verified,5.2,12,home_improvement,MORTGAGE,Fully Paid
18000.0,60,Source Verified,5.4,6,debt_consolidation,MORTGAGE,Fully Paid
10000.0,60,Not Verified,5.3,0,home_improvement,OWN,Fully Paid
5400.0,36,Source Verified,3.6,3,credit_card,RENT,Fully Paid
10500.0,60,Source Verified,3.5,12,home_improvement,MORTGAGE,Fully Paid
4500.0,36,Source Verified,5.2,2,debt_consolidation,RENT,Fully Paid
2800.0,36,Not Verified,6.4,1,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,4.6,0,debt_consolidation,RENT,Fully Paid
5500.0,36,Not Verified,6.4,2,debt_consolidation,RENT,Fully Paid
3000.0,36,Source Verified,4.5,5,debt_consolidation,RENT,Fully Paid
15600.0,60,Verified,4.6,12,credit_card,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.6,3,debt_consolidation,RENT,Fully Paid
6000.0,36,Source Verified,6.2,7,major_purchase,MORTGAGE,Fully Paid
3500.0,36,Source Verified,6.5,0,home_improvement,MORTGAGE,Fully Paid
24575.0,60,Verified,5.4,12,other,MORTGAGE,Fully Paid
2000.0,36,Source Verified,6.5,0,debt_consolidation,RENT,Fully Paid
5600.0,60,Source Verified,6.3,3,car,MORTGAGE,Fully Paid
16000.0,60,Source Verified,5.4,12,home_improvement,MORTGAGE,Fully Paid
14000.0,60,Not Verified,4.5,1,other,RENT,Fully Paid
2000.0,60,Verified,4.5,7,car,MORTGAGE,Fully Paid
4200.0,36,Source Verified,4.2,8,medical,MORTGAGE,Fully Paid
15000.0,60,Source Verified,3.5,0,home_improvement,MORTGAGE,Fully Paid
18000.0,60,Source Verified,4.6,5,debt_consolidation,RENT,Charged Off
9000.0,60,Source Verified,3.2,6,wedding,RENT,Fully Paid
16000.0,60,Source Verified,4.3,3,home_improvement,MORTGAGE,Fully Paid
18725.0,60,Source Verified,5.4,12,debt_consolidation,RENT,Fully Paid
15000.0,60,Verified,2.4,4,car,MORTGAGE,Fully Paid
8000.0,60,Verified,4.5,5,home_improvement,RENT,Charged Off
16000.0,60,Source Verified,4.4,6,debt_consolidation,RENT,Fully Paid
4200.0,36,Source Verified,6.2,0,major_purchase,MORTGAGE,Fully Paid
8800.0,36,Verified,5.5,0,debt_consolidation,RENT,Fully Paid
3000.0,36,Source Verified,4.4,2,debt_consolidation,RENT,Fully Paid
8000.0,60,Source Verified,2.4,4,wedding,RENT,Fully Paid
28000.0,60,Verified,3.5,12,debt_consolidation,RENT,Fully Paid
16000.0,36,Verified,4.3,4,house,MORTGAGE,Fully Paid
30000.0,60,Verified,5.2,12,other,MORTGAGE,Fully Paid
4500.0,36,Source Verified,4.3,3,home_improvement,OWN,Fully Paid
10175.0,60,Source Verified,3.5,12,home_improvement,MORTGAGE,Fully Paid
14000.0,60,Not Verified,3.5,0,debt_consolidation,MORTGAGE,Charged Off
12000.0,36,Source Verified,5.2,1,debt_consolidation,RENT,Fully Paid
2000.0,36,Source Verified,6.6,2,debt_consolidation,RENT,Fully Paid
6200.0,60,Verified,1.5,0,small_business,OWN,Fully Paid
16000.0,60,Source Verified,2.3,6,debt_consolidation,MORTGAGE,Fully Paid
24000.0,36,Verified,6.3,0,credit_card,RENT,Fully Paid
20000.0,60,Verified,2.4,12,debt_consolidation,MORTGAGE,Charged Off
20000.0,36,Verified,5.5,1,debt_consolidation,RENT,Fully Paid
30000.0,36,Verified,6.3,12,credit_card,MORTGAGE,Fully Paid
1700.0,36,Source Verified,5.2,0,debt_consolidation,RENT,Fully Paid
17000.0,60,Verified,3.3,8,credit_card,MORTGAGE,Fully Paid
10000.0,60,Source Verified,5.3,12,medical,MORTGAGE,Fully Paid
16000.0,60,Verified,2.4,8,debt_consolidation,RENT,Fully Paid
12000.0,36,Verified,3.5,1,debt_consolidation,RENT,Fully Paid
6000.0,60,Source Verified,3.4,3,wedding,MORTGAGE,Fully Paid
12000.0,60,Verified,3.5,12,small_business,MORTGAGE,Fully Paid
16000.0,60,Source Verified,5.2,7,debt_consolidation,RENT,Fully Paid
5000.0,36,Source Verified,5.6,2,credit_card,MORTGAGE,Fully Paid
13800.0,60,Verified,4.5,0,debt_consolidation,MORTGAGE,Fully Paid
17500.0,60,Source Verified,1.2999999999999998,2,debt_consolidation,OWN,Fully Paid
4200.0,36,Verified,6.3,0,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Verified,6.3,0,debt_consolidation,RENT,Fully Paid
20000.0,60,Source Verified,3.2,0,debt_consolidation,MORTGAGE,Fully Paid
2700.0,36,Not Verified,6.3,3,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,2.5,2,debt_consolidation,RENT,Fully Paid
12000.0,36,Source Verified,6.3,2,small_business,RENT,Fully Paid
13000.0,36,Not Verified,3.6,5,debt_consolidation,OWN,Fully Paid
4000.0,36,Not Verified,6.2,12,home_improvement,MORTGAGE,Charged Off
15000.0,36,Not Verified,6.4,12,debt_consolidation,OWN,Fully Paid
22750.0,60,Verified,4.5,9,debt_consolidation,MORTGAGE,Fully Paid
13200.0,36,Not Verified,5.3,0,debt_consolidation,RENT,Fully Paid
7000.0,36,Not Verified,4.6,2,home_improvement,OWN,Fully Paid
4400.0,60,Not Verified,5.4,4,car,RENT,Fully Paid
15350.0,60,Not Verified,3.5,12,credit_card,MORTGAGE,Fully Paid
35000.0,60,Verified,4.6,3,home_improvement,MORTGAGE,Fully Paid
4000.0,60,Not Verified,4.6,0,moving,OWN,Charged Off
4000.0,36,Not Verified,6.6,12,other,MORTGAGE,Fully Paid
21600.0,60,Source Verified,4.6,2,debt_consolidation,MORTGAGE,Charged Off
12800.0,36,Not Verified,6.4,12,credit_card,MORTGAGE,Fully Paid
2100.0,36,Not Verified,6.2,1,car,MORTGAGE,Fully Paid
17325.0,60,Verified,1.5,9,debt_consolidation,RENT,Charged Off
5000.0,36,Not Verified,4.2,12,home_improvement,MORTGAGE,Fully Paid
24175.0,36,Verified,5.2,9,debt_consolidation,MORTGAGE,Charged Off
4800.0,36,Not Verified,5.4,0,debt_consolidation,RENT,Fully Paid
18000.0,36,Verified,6.2,8,debt_consolidation,OWN,Fully Paid
10000.0,60,Not Verified,2.6,12,major_purchase,OWN,Fully Paid
13800.0,60,Source Verified,4.4,3,debt_consolidation,RENT,Fully Paid
5200.0,36,Not Verified,5.3,5,debt_consolidation,RENT,Fully Paid
10000.0,60,Not Verified,2.2,6,credit_card,MORTGAGE,Fully Paid
30000.0,60,Source Verified,1.2,12,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,5.4,1,small_business,RENT,Charged Off
6000.0,36,Not Verified,6.3,9,home_improvement,MORTGAGE,Fully Paid
35000.0,60,Verified,3.3,4,major_purchase,RENT,Fully Paid
10000.0,36,Verified,6.5,12,debt_consolidation,RENT,Fully Paid
20000.0,60,Verified,3.2,4,credit_card,MORTGAGE,Charged Off
11200.0,36,Verified,5.3,0,credit_card,RENT,Fully Paid
1500.0,36,Not Verified,5.4,7,debt_consolidation,MORTGAGE,Fully Paid
30000.0,60,Source Verified,5.4,12,debt_consolidation,MORTGAGE,Fully Paid
14000.0,60,Source Verified,5.5,3,car,MORTGAGE,Fully Paid
25000.0,60,Source Verified,2.3,5,major_purchase,RENT,Fully Paid
12050.0,60,Not Verified,5.2,6,debt_consolidation,RENT,Fully Paid
8875.0,36,Not Verified,6.2,8,debt_consolidation,MORTGAGE,Fully Paid
10375.0,36,Source Verified,6.6,12,debt_consolidation,MORTGAGE,Fully Paid
